iso3,country,disaggregation,disagg.value,region,subregion,section,diarrhea_zinc_2005,diarrhea_zinc_2006,diarrhea_zinc_2007,diarrhea_zinc_2008,diarrhea_zinc_2009,diarrhea_zinc_2010,diarrhea_zinc_2011,diarrhea_zinc_2012,diarrhea_zinc_2013,diarrhea_zinc_2014,diarrhea_zinc_2015,diarrhea_zinc_2016,diarrhea_zinc_2017,diarrhea_zinc_2018,diarrhea_zinc_2019,diarrhea_zinc_2020,vit_a_2000,vit_a_2001,vit_a_2002,vit_a_2003,vit_a_2004,vit_a_2005,vit_a_2006,vit_a_2007,vit_a_2008,vit_a_2009,vit_a_2010,vit_a_2011,vit_a_2012,vit_a_2013,vit_a_2014,vit_a_2015,vit_a_2016,vit_a_2017,vit_a_2018,iron_supp_2004,iron_supp_2005,iron_supp_2006,iron_supp_2007,iron_supp_2008,iron_supp_2009,iron_supp_2010,iron_supp_2011,iron_supp_2012,iron_supp_2013,iron_supp_2014,iron_supp_2015,iron_supp_2016,iron_supp_2017,iron_supp_2018,iron_supp_2019,iron_tablets_2000,iron_tablets_2001,iron_tablets_2002,iron_tablets_2003,iron_tablets_2004,iron_tablets_2005,iron_tablets_2006,iron_tablets_2007,iron_tablets_2008,iron_tablets_2009,iron_tablets_2010,iron_tablets_2011,iron_tablets_2012,iron_tablets_2013,iron_tablets_2014,iron_tablets_2015,iron_tablets_2016,iron_tablets_2017,iron_tablets_2018,iron_tablets_2019,iodised_salt_2000,iodised_salt_2001,iodised_salt_2002,iodised_salt_2003,iodised_salt_2004,iodised_salt_2005,iodised_salt_2006,iodised_salt_2007,iodised_salt_2008,iodised_salt_2009,iodised_salt_2010,iodised_salt_2011,iodised_salt_2012,iodised_salt_2013,iodised_salt_2014,iodised_salt_2015,iodised_salt_2016,iodised_salt_2017,iodised_salt_2018
MLI,Mali,total,Total,Africa,Western Africa,,,,,,,,,2.1,,,9,,,15.4,,,10,-,-,74,78,59,88,89,97,99,99,96,93,98,-,88,99,9,93,,,,,,,,,25.4,,,,,,21.1,,,34.5,,,,,60.8,,,,,,67.9,,,,,,78,,,67.7,,,,,86.25,,,,81.06,,,,,90.34,,,
MLI,Mali,wealth,Highest,Africa,Western Africa,,,,,,,,,2,,,8.7,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,,,,,,16.1,,,57.2,,,,,77.2,,,,,,86,,,,,,93.6,,,75.38,,,,,83.43,,,,85.77,,,,,93.62,,,
MLI,Mali,wealth,Lowest,Africa,Western Africa,,,,,,,,,2.9,,,6.2,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,24.3,,,25.5,,,,,52.2,,,,,,51.6,,,,,,66.9,,,71.78,,,,,90.43,,,,76.75,,,,,86.45,,,
MLI,Mali,wealth,Middle,Africa,Western Africa,,,,,,,,,1.3,,,10.9,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,20.5,,,27.1,,,,,55.8,,,,,,66.1,,,,,,75.8,,,60.48,,,,,86.07,,,,80.98,,,,,91.86,,,
MLI,Mali,wealth,Second highest,Africa,Western Africa,,,,,,,,,3.5,,,10,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,,,,,,23.3,,,40.2,,,,,64.5,,,,,,79.2,,,,,,85.5,,,64,,,,,84.28,,,,82.68,,,,,89.93,,,
MLI,Mali,wealth,Second lowest,Africa,Western Africa,,,,,,,,,0.9,,,9.3,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,20.9,,,25.4,,,,,55,,,,,,58,,,,,,69.4,,,69.16,,,,,87.57,,,,79.45,,,,,90.64,,,
MMR,Myanmar,education,Higher,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,97.3,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,education,None,Asia,South-eastern Asia,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,63.8,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,education,Primary,Asia,South-eastern Asia,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,89.1,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,education,Secondary,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,94.9,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,education,Secondary or higher,Asia,South-eastern Asia,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,location,Rural,Asia,South-eastern Asia,,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,85.1,,,,,69.67,,,,,,,,,,,,,,,,77.35,,
MMR,Myanmar,location,Urban,Asia,South-eastern Asia,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,94.8,,,,,86.94,,,,,,,,,,,,,,,,90.84,,
MMR,Myanmar,mothers_age,20-34,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,mothers_age,35-49,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,mothers_age,Under 20,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,sex,Female,Asia,South-eastern Asia,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,73.84,,,,,,,,,,,,,,,,82.67,,
MMR,Myanmar,sex,Male,Asia,South-eastern Asia,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,73.78,,,,,,,,,,,,,,,,80.4,,
MMR,Myanmar,total,Total,Asia,South-eastern Asia,,,,,,,,,,,,,8.4,,,,,66,86,92,87,96,96,95,93,94,95,94,96,86,93,94,88,96,89,83,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,87.4,,,,,73.79,,,,,,,,,,,,,,,,80.91,,
MMR,Myanmar,wealth,Highest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,95.3,,,,,85.2,,,,,,,,,,,,,,,,92.37,,
MMR,Myanmar,wealth,Lowest,Asia,South-eastern Asia,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,78.6,,,,,65.86,,,,,,,,,,,,,,,,64.37,,
MMR,Myanmar,wealth,Middle,Asia,South-eastern Asia,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,89.8,,,,,71.6,,,,,,,,,,,,,,,,84.12,,
MMR,Myanmar,wealth,Second highest,Asia,South-eastern Asia,,,,,,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,95.2,,,,,75.78,,,,,,,,,,,,,,,,86.48,,
MMR,Myanmar,wealth,Second lowest,Asia,South-eastern Asia,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,84.6,,,,,71.78,,,,,,,,,,,,,,,,78.55,,
MNG,Mongolia,education,None,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,education,Primary,Asia,Eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,education,Secondary or higher,Asia,Eastern Asia,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,location,Rural,Asia,Eastern Asia,,,,,,,,,,,11.7,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.11,,,,,72.13,,,,,67.3,,,72.27,,,76.63,,
MNG,Mongolia,location,Urban,Asia,Eastern Asia,,,,,,,0.3,,,,6.8,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.74,,,,,91.27,,,,,84.8,,,83.95,,,81.54,,
MNG,Mongolia,sex,Female,Asia,Eastern Asia,,,,,,,,,,,8.4,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46,,,,,86.11,,,,,80.23,,,79.3,,,79.28,,
MNG,Mongolia,sex,Male,Asia,Eastern Asia,,,,,,,0.3,,,,10,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.17,,,,,82.5,,,,,81.19,,,79.94,,,79.94,,
MNG,Mongolia,total,Total,Asia,Eastern Asia,,,,,,,0.2,,,,9.2,,,,16.5,,,61,65,84,83,93,92,99,77,-,-,-,85,-,95,79,38,82,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.83,,,,,83.14,,,,,80.98,,,79.8,,,79.89,,
MNG,Mongolia,wealth,Highest,Asia,Eastern Asia,,,,,,,,,,,11.3,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.14,,,,,94.22,,,,,86.45,,,83.09,,,80.41,,
MNG,Mongolia,wealth,Lowest,Asia,Eastern Asia,,,,,,,,,,,6.7,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.33,,,,,61.89,,,,,63.64,,,66.99,,,77.47,,
MNG,Mongolia,wealth,Middle,Asia,Eastern Asia,,,,,,,,,,,16.8,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.17,,,,,87.74,,,,,87.39,,,83.56,,,83.18,,
MNG,Mongolia,wealth,Second highest,Asia,Eastern Asia,,,,,,,1,,,,12.6,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.97,,,,,92.57,,,,,88.48,,,85.49,,,79.03,,
MNG,Mongolia,wealth,Second lowest,Asia,Eastern Asia,,,,,,,,,,,2.5,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32,,,,,76.52,,,,,79.31,,,79.7,,,79.46,,
MOZ,Mozambique,education,Higher,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,education,None,Africa,Eastern Africa,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,,,,,,,,,,,46.8,,,,,,,,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,education,Primary,Africa,Eastern Africa,,,,,,,,,,,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,,,,,,,,,,,,69.1,,,,,,,,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,education,Secondary,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,,,,90.2,,,,,,,,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,education,Secondary or higher,Africa,Eastern Africa,,,,,,,,,,,,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,location,Rural,Africa,Eastern Africa,,,,,,,,,,,,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,,50.9,,,,,,,,76.8,,,,,,,,,,,,55.39,,,,,53.35,,,38.79,,,,,,,
MOZ,Mozambique,location,Urban,Africa,Eastern Africa,,,,,,,,,,,,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,,,,,80.9,,,,,,,,90.8,,,,,,,,,,,,49.87,,,,,69.42,,,51.11,,,,,,,
MOZ,Mozambique,mothers_age,20-34,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7,,,,,,,,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,mothers_age,35-49,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,,,,,,,,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,mothers_age,Under 20,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,,,,,,,,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,sex,Female,Africa,Eastern Africa,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55,,,,,62.98,,,45.51,,,,,,,
MOZ,Mozambique,sex,Male,Africa,Eastern Africa,,,,,,,,,,,,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.15,,,,,56.54,,,40.8,,,,,,,
MOZ,Mozambique,total,Total,Africa,Eastern Africa,,,,,,,,,,,,30.9,,,,,,0,0,25,22,13,16,33,42,83,97,99,99,20,99,99,99,55,61,64,,,,,,,,24.4,,,,,,,,,,,,60.2,,,,,,,,80.9,,,,,,,,,,,,53.74,,,,,58.35,,,42.48,,,,,,,
MOZ,Mozambique,wealth,Highest,Africa,Eastern Africa,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,,,,,,88.8,,,,,,,,93.1,,,,,,,,,,,,51.37,,,,,78.85,,,63.62,,,,,,,
MOZ,Mozambique,wealth,Lowest,Africa,Eastern Africa,,,,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,40.4,,,,,,,,67.8,,,,,,,,,,,,58.34,,,,,45.05,,,25.25,,,,,,,
MOZ,Mozambique,wealth,Middle,Africa,Eastern Africa,,,,,,,,,,,,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,56.6,,,,,,,,81.6,,,,,,,,,,,,55.41,,,,,55.6,,,42.37,,,,,,,
MOZ,Mozambique,wealth,Second highest,Africa,Eastern Africa,,,,,,,,,,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,,,,,,,,,,,73.3,,,,,,,,90.3,,,,,,,,,,,,52.62,,,,,69.35,,,56.04,,,,,,,
MOZ,Mozambique,wealth,Second lowest,Africa,Eastern Africa,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,52,,,,,,,,74.4,,,,,,,,,,,,50.7,,,,,47.47,,,30.1,,,,,,,
MRT,Mauritania,education,None,Africa,Western Africa,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,education,Primary,Africa,Western Africa,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,education,Secondary or higher,Africa,Western Africa,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,location,Rural,Africa,Western Africa,,,,,,,,0.4,,,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,4.27,,,,22.54,,,,5.95,,,
MRT,Mauritania,location,Urban,Africa,Western Africa,,,,,,,,0.4,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,6.29,,,,26.9,,,,9.36,,,
MRT,Mauritania,sex,Female,Africa,Western Africa,,,,,,,,0.2,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,5.02,,,,24.54,,,,6.8,,,
MRT,Mauritania,sex,Male,Africa,Western Africa,,,,,,,,0.5,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,,,,,,5.22,,,,24.4,,,,8.05,,,
MRT,Mauritania,total,Total,Africa,Western Africa,,,,,,,,0.4,,,,23.2,,,,,,0,0,0,0,92,60,96,89,87,89,97,99,99,99,89,83,75,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,5.17,,,,24.43,,,,7.58,,,
MRT,Mauritania,wealth,Highest,Africa,Western Africa,,,,,,,,1.2,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,,,,,,,7.74,,,,29.21,,,,12.43,,,
MRT,Mauritania,wealth,Lowest,Africa,Western Africa,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,3.76,,,,22.52,,,,4.75,,,
MRT,Mauritania,wealth,Middle,Africa,Western Africa,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,4.02,,,,25.59,,,,6.44,,,
MRT,Mauritania,wealth,Second highest,Africa,Western Africa,,,,,,,,0.6,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,6.03,,,,23.59,,,,8.79,,,
MRT,Mauritania,wealth,Second lowest,Africa,Western Africa,,,,,,,,0.2,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,4.15,,,,21.38,,,,5.04,,,
MWI,Malawi,education,Higher,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,97.9,,,,,94.7,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,education,None,Africa,Eastern Africa,,,,,,,0.1,,,,22.6,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,59.6,,,,71.5,,,,,,86.3,,,,,82.1,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,education,Primary,Africa,Eastern Africa,,,,,,,0.2,,,,27.6,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,69.7,,,,81.3,,,,,,91.7,,,,,89.3,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,education,Secondary,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,79.3,,,,86,,,,,,93.9,,,,,93.7,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,education,Secondary or higher,Africa,Eastern Africa,,,,,,,,,,,38.1,,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,location,Rural,Africa,Eastern Africa,,,,,,,,,,,29.9,,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,67.3,,,,78.7,,,,,,90.9,,,,,88.5,,,,,80.03,,,,,,76.11,,,,84.63,,,,76.06,75.52,,,
MWI,Malawi,location,Urban,Africa,Eastern Africa,,,,,,,0.2,,,,28.2,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,67.6,,,,83.4,,,,,,92.7,,,,,94.3,,,,,93.94,,,,,,81.69,,,,84.71,,,,87.78,89.66,,,
MWI,Malawi,mothers_age,20-34,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,,,,79.5,,,,,,91.2,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,mothers_age,35-49,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6,,,,77.3,,,,,,89.4,,,,,86.7,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,mothers_age,Under 20,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,,,,80.5,,,,,,92.7,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Female,Africa,Eastern Africa,,,,,,,0.3,,,,28.5,,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,79.86,,,,,,72.95,,,,80.73,,,,71.23,74.3,,,
MWI,Malawi,sex,Male,Africa,Eastern Africa,,,,,,,0.1,,,,28.2,,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,82.82,,,,,,79.79,,,,86.18,,,,80.32,79.19,,,
MWI,Malawi,total,Total,Africa,Eastern Africa,,,,,,,0.2,,,,28.4,,28.1,,,,,21,17,-,14,13,86,89,90,95,95,96,96,60,90,41,16,91,91,75,,,,,,,,,,,,12.4,,,,,67.3,,,,79.4,,,,,,91.2,,,,,89.4,,,,,82.05,,,,,,76.75,,,,84.64,,,,77.83,77.7,,,
MWI,Malawi,wealth,Highest,Africa,Eastern Africa,,,,,,,,,,,34.5,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,73.3,,,,84.2,,,,,,94.2,,,,,93.5,,,,,91.54,,,,,,85.73,,,,90.56,,,,90.67,89.74,,,
MWI,Malawi,wealth,Lowest,Africa,Eastern Africa,,,,,,,0.2,,,,27,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,,,,61.4,,,,77.2,,,,,,90.1,,,,,85.8,,,,,76.49,,,,,,70.76,,,,78.98,,,,65.63,66.52,,,
MWI,Malawi,wealth,Middle,Africa,Eastern Africa,,,,,,,0.4,,,,26.3,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,68,,,,79.2,,,,,,91.2,,,,,88.6,,,,,79.82,,,,,,77.59,,,,85.19,,,,77.5,77.54,,,
MWI,Malawi,wealth,Second highest,Africa,Eastern Africa,,,,,,,,,,,31.5,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,67.3,,,,81.5,,,,,,90.8,,,,,90.9,,,,,84.1,,,,,,78.21,,,,87.48,,,,81.81,82.98,,,
MWI,Malawi,wealth,Second lowest,Africa,Eastern Africa,,,,,,,0.3,,,,26.2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,67.4,,,,75.7,,,,,,90.2,,,,,89.3,,,,,78.49,,,,,,74.39,,,,81.56,,,,74.7,73.19,,,
MYS,Malaysia,location,Rural,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,
MYS,Malaysia,location,Urban,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,,,,,,,,,,
MYS,Malaysia,sex,Female,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Male,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,total,Total,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,
MYS,Malaysia,wealth,Highest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Lowest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Middle,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Second highest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
